Sex	gene_id	gene_name	target_id	target_name	corrPower	changeCorr	signTissues	signTissuesN	medianLFC	corrTissuesN	corrTissues	medianLFC_target
Female	ENSMUSG00000119662.1	Gm22988	ENSMUSG00000018761.15	Mpdu1	1	1	Muscle, Liver	2	1.027093251347846	1	Muscle	1.0109295568410555
Female	ENSMUSG00000120312.1	ENSMUSG00000120312	ENSMUSG00000018761.15	Mpdu1	1	1	Kidney, Muscle, Colon	3	1.4668773102099886	1	Muscle	1.0109295568410555
Male	ENSMUSG00000070315.14	4930581F22Rik	ENSMUSG00000050555.10	Hyls1	1	1	Muscle	1	0.9058693075727757	1	Muscle	1.0098080009982036
Male	ENSMUSG00000099708.2	Gm29361	ENSMUSG00000042628.9	Zfyve1	1	1	Muscle	1	1.1375641247384785	1	Muscle	1.0092615235812494
Male	ENSMUSG00000120994.1	ENSMUSG00000120994	ENSMUSG00000042628.9	Zfyve1	1	1	Kidney, Muscle, Liver	3	1.0128044556734677	1	Muscle	1.0092615235812494
Male	ENSMUSG00000096993.5	Gm26787	ENSMUSG00000035934.17	Pknox2	1	1	Kidney	1	1.205990301412023	1	Kidney	1.0091152305917426
Male	ENSMUSG00000110993.2	Gm47963	ENSMUSG00000035934.17	Pknox2	1	1	Kidney, Liver	2	1.2598356678000395	1	Kidney	1.0091152305917426
Male	ENSMUSG00000111481.2	Gm47652	ENSMUSG00000035934.17	Pknox2	1	1	Ileon, Kidney, Liver	3	0.775104910088593	1	Kidney	1.0091152305917426
Male	ENSMUSG00000097320.9	Tmem147os	ENSMUSG00000036892.13	Prodh2	1	1	Kidney, Muscle, Liver	3	0.9794982498907051	1	Kidney	1.008992152272787
Male	ENSMUSG00000097750.3	Gm4673	ENSMUSG00000036892.13	Prodh2	1	1	Kidney, Muscle, Liver	3	1.0084411065195982	1	Kidney	1.008992152272787
Male	ENSMUSG00000109224.2	Tmem147os	ENSMUSG00000036892.13	Prodh2	1	1	Kidney, Muscle	2	1.254295770065768	1	Kidney	1.008992152272787
Male	ENSMUSG00000108080.2	Gm10209	ENSMUSG00000037826.6	Ppm1k	1	1	Kidney	1	1.611833387101196	1	Kidney	1.0088777062950716
Male	ENSMUSG00000106928.2	Gm43860	ENSMUSG00000029097.12	Trmt44	1	1	Muscle, Liver	2	1.5210319425846432	1	Liver	1.0082423007530052
Male	ENSMUSG00000106717.2	Gm42798	ENSMUSG00000006642.4	Tcf23	1	1	Kidney, Liver	2	1.7923618375732124	1	Kidney	1.008146552488029
Male	ENSMUSG00000116657.2	Gm49774	ENSMUSG00000117819.2	Gm50253	1	1	Liver	1	1.2044202093153895	1	Liver	1.0076565979068857
Male	ENSMUSG00000028177.14	1810013D15Rik	ENSMUSG00000055436.19	Srsf11	1	1	Liver	1	2.5287662684558865	1	Liver	1.007433427600684
Male	ENSMUSG00000113067.2	Gm47166	ENSMUSG00000061947.11	Serpina10	1	1	Kidney, Liver	2	1.7171418123085123	1	Kidney	1.0072530627753093
Male	ENSMUSG00000113328.2	Gm47260	ENSMUSG00000061947.11	Serpina10	1	1	Kidney, Muscle, Liver	3	1.0304934211037937	1	Kidney	1.0072530627753093
Male	ENSMUSG00000109459.2	Gm39526	ENSMUSG00000071722.5	Spin4	1	1	Liver	1	1.4740532690431103	1	Liver	1.0071492915998994
Male	ENSMUSG00000102430.2	Gm38051	ENSMUSG00000038034.16	Igsf8	1	1	Liver	1	1.4397811841186752	1	Liver	1.0069609166811495
Male	ENSMUSG00000102701.2	9430083B18Rik	ENSMUSG00000038034.16	Igsf8	1	1	Liver	1	2.2325178667497596	1	Liver	1.0069609166811495
Male	ENSMUSG00000102929.2	Gm37154	ENSMUSG00000038034.16	Igsf8	1	1	Liver	1	1.4175694400535852	1	Liver	1.0069609166811495
Male	ENSMUSG00000103983.2	Gm20045	ENSMUSG00000038034.16	Igsf8	1	1	Liver	1	1.8344592553592332	1	Liver	1.0069609166811495
Male	ENSMUSG00000120473.1	ENSMUSG00000120473	ENSMUSG00000038034.16	Igsf8	1	1	Liver	1	1.6294518664678688	1	Liver	1.0069609166811495
Male	ENSMUSG00000109881.2	Gm45507	ENSMUSG00000041775.8	Mapk1ip1	1	1	Muscle	1	2.6427440338731962	1	Muscle	1.0068300880730556
Male	ENSMUSG00000108436.2	Gm44851	ENSMUSG00000045467.14	Ttll13	1	1	Liver	1	2.075044617705125	1	Liver	1.0060022192327027
Male	ENSMUSG00000108460.2	Gm39041	ENSMUSG00000045467.14	Ttll13	1	1	Liver	1	1.479233499775157	1	Liver	1.0060022192327027
Male	ENSMUSG00000108521.2	Gm44639	ENSMUSG00000045467.14	Ttll13	1	1	Liver	1	1.9884895143708998	1	Liver	1.0060022192327027
Male	ENSMUSG00000109390.2	Gm45718	ENSMUSG00000045467.14	Ttll13	1	1	Kidney, Liver	2	1.302412948773528	1	Liver	1.0060022192327027
Male	ENSMUSG00000102764.2	Gm37183	ENSMUSG00000021958.6	Pinx1	1	1	Kidney	1	1.3654347606596384	1	Kidney	1.0058647276877832
Male	ENSMUSG00000104735.2	C130075A20Rik	ENSMUSG00000049504.13	Proser1	1	1	Liver	1	1.2564577668245587	1	Liver	1.0057997819548523
Female	ENSMUSG00000120913.1	ENSMUSG00000120913	ENSMUSG00000028789.17	Azin2	1	1	Muscle	1	0.6985662830043828	1	Muscle	1.0055407870072615
Male	ENSMUSG00000112411.2	Gm19337	ENSMUSG00000020063.17	Sirt1	1	1	Liver	1	1.045617305667037	1	Liver	1.0055231162912583
Male	ENSMUSG00000098014.2	Gm26967	ENSMUSG00000030922.13	Lyrm1	1	1	Kidney	1	1.1735171241040812	1	Kidney	1.0048347402849218
Male	ENSMUSG00000100153.3	Ppp1ccb	ENSMUSG00000030922.13	Lyrm1	1	1	Kidney, Liver	2	1.4497692951283816	1	Kidney	1.0048347402849218
Male	ENSMUSG00000108884.2	Gm45792	ENSMUSG00000030922.13	Lyrm1	1	1	Kidney	1	1.681667893378711	1	Kidney	1.0048347402849218
Male	ENSMUSG00000109093.2	Gm39079	ENSMUSG00000030922.13	Lyrm1	1	1	Kidney, Liver	2	0.8186428540520384	1	Kidney	1.0048347402849218
Male	ENSMUSG00000109254.2	Gm44588	ENSMUSG00000030922.13	Lyrm1	1	1	Kidney	1	1.5333741511670953	1	Kidney	1.0048347402849218
Male	ENSMUSG00000109304.2	Gm45112	ENSMUSG00000030922.13	Lyrm1	1	1	Kidney	1	1.0624285153191442	1	Kidney	1.0048347402849218
Male	ENSMUSG00000055323.7	Gm9967	ENSMUSG00000030699.17	Tbx6	1	1	Kidney, Muscle	2	2.463875185996974	1	Muscle	1.0038203520861126
Male	ENSMUSG00000066175.4	2510046G10Rik	ENSMUSG00000030699.17	Tbx6	1	1	Ileon, Kidney, Muscle, Liver	4	1.5741180779746746	1	Muscle	1.0038203520861126
Male	ENSMUSG00000108806.2	Gm44729	ENSMUSG00000030699.17	Tbx6	1	1	Muscle	1	1.1214941891460188	1	Muscle	1.0038203520861126
Male	ENSMUSG00000120896.1	ENSMUSG00000120896	ENSMUSG00000030699.17	Tbx6	1	1	Muscle	1	1.3228821262587507	1	Muscle	1.0038203520861126
Male	ENSMUSG00000085054.3	Gm15834	ENSMUSG00000063558.5	Aox1	1	1	Kidney	1	0.857824175108319	1	Kidney	1.0036574495145842
Male	ENSMUSG00000097321.7	1700028E10Rik	ENSMUSG00000041147.11	Brca2	1	1	Muscle	1	1.6273374968443393	1	Muscle	1.0032636237251733
Male	ENSMUSG00000108319.2	Gm44552	ENSMUSG00000078671.12	Chd2	1	1	Muscle, Liver	2	1.4174372058438958	1	Liver	1.0029265909019471
Male	ENSMUSG00000083909.2	Gm15842	ENSMUSG00000038384.17	Setd1b	1	1	Liver	1	2.534481833757652	1	Liver	1.0029048863232248
Male	ENSMUSG00000104877.2	Gm42651	ENSMUSG00000038384.17	Setd1b	1	1	Muscle, Liver	2	1.2236796695499887	1	Liver	1.0029048863232248
Male	ENSMUSG00000105434.2	Gm43359	ENSMUSG00000038384.17	Setd1b	1	1	Kidney, Muscle, Liver	3	0.7862580527554996	1	Liver	1.0029048863232248
Male	ENSMUSG00000105970.2	Gm43360	ENSMUSG00000038384.17	Setd1b	1	1	Liver	1	1.5042778769904634	1	Liver	1.0029048863232248
Male	ENSMUSG00000106636.2	Gm43813	ENSMUSG00000038384.17	Setd1b	1	1	Liver	1	1.785798436834268	1	Liver	1.0029048863232248
Male	ENSMUSG00002076304.1	Gm55882	ENSMUSG00000020364.15	Zfp354a	1	1	Muscle, Liver	2	1.7338769054075422	1	Liver	1.002630929948012
Male	ENSMUSG00000098439.2	Hm629797	ENSMUSG00000031700.12	Gpt2	1	1	Liver	1	1.351220343343702	1	Liver	1.0018336540201689
Male	ENSMUSG00000121028.1	ENSMUSG00000121028	ENSMUSG00000031700.12	Gpt2	1	1	Liver	1	1.6424087689187956	1	Liver	1.0018336540201689
Male	ENSMUSG00000099931.2	Gm29358	ENSMUSG00000033159.15	Cnppd1	1	1	Kidney, Muscle	2	1.4639253338356832	1	Muscle	1.0016405780092998
Male	ENSMUSG00000121256.1	ENSMUSG00000121256	ENSMUSG00000033159.15	Cnppd1	1	1	Muscle, Liver	2	1.2950086887810208	1	Muscle	1.0016405780092998
Male	ENSMUSG00000085412.9	Halr1	ENSMUSG00000000942.11	Hoxa4	1	1	Kidney	1	0.9925776555093658	1	Kidney	1.0016142707937403
Male	ENSMUSG00000085696.9	Hoxaas3	ENSMUSG00000000942.11	Hoxa4	1	1	Kidney	1	1.6410185799101662	1	Kidney	1.0016142707937403
Male	ENSMUSG00000107813.2	Gm44434	ENSMUSG00000000942.11	Hoxa4	1	1	Ileon, Kidney, Muscle, Liver	4	1.611340456796261	1	Kidney	1.0016142707937403
Female	ENSMUSG00000116571.2	Gm49741	ENSMUSG00000024301.11	Kifc5b	1	1	Kidney	1	1.0781421782915808	1	Kidney	0.9997697629761035
Male	ENSMUSG00000085237.3	Gm15406	ENSMUSG00000066551.13	Hmgb1	1	1	Kidney	1	1.5068180605933805	1	Kidney	0.9985293080473243
Male	ENSMUSG00000113326.2	Gm47586	ENSMUSG00000021461.18	Fancc	1	1	Liver	1	1.629513971351187	1	Liver	0.9984544273762536
Female	ENSMUSG00000110945.2	Gm9856	ENSMUSG00000036814.14	Slc6a20a	1	1	Kidney, Muscle	2	1.141492767798216	1	Kidney	0.9967051816229917
Female	ENSMUSG00000111340.2	Gm47171	ENSMUSG00000036814.14	Slc6a20a	1	1	Kidney	1	2.8042171052104803	1	Kidney	0.9967051816229917
Female	ENSMUSG00000120906.1	ENSMUSG00000120906	ENSMUSG00000036814.14	Slc6a20a	1	1	Ileon, Kidney	2	1.1603068696873675	1	Kidney	0.9967051816229917
Male	ENSMUSG00000083909.2	Gm15842	ENSMUSG00000044134.10	Pheta1	1	1	Liver	1	2.534481833757652	1	Liver	0.9962846542594711
Male	ENSMUSG00000105179.2	Gm42866	ENSMUSG00000044134.10	Pheta1	1	1	Ileon, Kidney, Liver	3	1.1250170331406304	1	Liver	0.9962846542594711
Male	ENSMUSG00000105434.2	Gm43359	ENSMUSG00000044134.10	Pheta1	1	1	Kidney, Muscle, Liver	3	0.7862580527554996	1	Liver	0.9962846542594711
Male	ENSMUSG00000105742.2	Gm42748	ENSMUSG00000044134.10	Pheta1	1	1	Ileon, Liver	2	1.3593293864901599	1	Liver	0.9962846542594711
Male	ENSMUSG00000105970.2	Gm43360	ENSMUSG00000044134.10	Pheta1	1	1	Liver	1	1.5042778769904634	1	Liver	0.9962846542594711
Male	ENSMUSG00000106110.2	Gm43571	ENSMUSG00000044134.10	Pheta1	1	1	Kidney, Liver	2	1.4105278972480142	1	Liver	0.9962846542594711
Male	ENSMUSG00000106940.2	Gm42930	ENSMUSG00000044134.10	Pheta1	1	1	Liver	1	1.5358228272359231	1	Liver	0.9962846542594711
Male	ENSMUSG00000052730.8	Gm5111	ENSMUSG00000029816.11	Gpnmb	1	1	Muscle	1	1.96884078418138	1	Muscle	0.995413908986374
Male	ENSMUSG00000118619.2	Gm53041	ENSMUSG00000029816.11	Gpnmb	1	1	Muscle	1	1.466883491009123	1	Muscle	0.995413908986374
Female	ENSMUSG00000109015.2	Gm31024	ENSMUSG00000054083.9	Capn12	1	1	Kidney, Muscle	2	0.8666847163443436	1	Muscle	0.9947831047321375
Female	ENSMUSG00000120725.1	ENSMUSG00000120725	ENSMUSG00000024140.11	Epas1	1	1	Liver	1	1.4754945917264803	1	Liver	0.9939579219608115
Male	ENSMUSG00000107726.2	Gm44037	ENSMUSG00000028524.22	Sgip1	1	1	Kidney, Muscle	2	1.5060357547440486	1	Kidney	0.9937272860609082
Male	ENSMUSG00000107143.2	Gm6598	ENSMUSG00000029439.15	Sfswap	1	1	Kidney	1	1.1527020732016986	1	Kidney	0.9936503892993356
Male	ENSMUSG00000119946.1	ENSMUSG00000119946	ENSMUSG00000029439.15	Sfswap	1	1	Kidney	1	1.299106157678067	1	Kidney	0.9936503892993356
Male	ENSMUSG00000103288.2	Gm37273	ENSMUSG00000026694.20	Eef1aknmt	1	1	Liver	1	9.16977078958169	1	Liver	0.9936212561799654
Female	ENSMUSG00000120880.1	ENSMUSG00000120880	ENSMUSG00000060600.16	Eno3	1	1	Kidney	1	1.1906909219715907	1	Kidney	0.9917365082767771
Female	ENSMUSG00000121490.1	C920006O11Rik	ENSMUSG00000046186.9	Cd109	1	1	Kidney	1	0.6689853230300555	1	Kidney	0.9904408872548158
Male	ENSMUSG00000107000.2	Gm43481	ENSMUSG00000015942.10	Gtf2ird2	1	1	Kidney, Liver	2	1.5677663673928168	1	Liver	0.9901149410033608
Female	ENSMUSG00000090038.9	Gm16573	ENSMUSG00000022218.17	Tgm1	1	1	Liver	1	0.9537835827891311	1	Liver	0.9900789958983591
Female	ENSMUSG00000097743.2	Gm16973	ENSMUSG00000022218.17	Tgm1	1	1	Kidney, Muscle, Liver	3	0.6921388174709909	1	Liver	0.9900789958983591
Male	ENSMUSG00000103937.2	Gm37186	ENSMUSG00000039457.5	Ppl	1	1	Kidney, Muscle, Liver	3	1.7204291759978454	1	Kidney	0.9896932222448421
Male	ENSMUSG00000106739.2	Gm43499	ENSMUSG00000072889.10	Nfxl1	1	1	Ileon, Kidney, Liver	3	1.7952331450049426	1	Liver	0.9895081011431416
Male	ENSMUSG00000107171.2	Gm42572	ENSMUSG00000072889.10	Nfxl1	1	1	Kidney, Liver	2	1.303447073958013	1	Liver	0.9895081011431416
Male	ENSMUSG00000117823.2	Gm35610	ENSMUSG00000025197.10	Cyp2c23	1	1	Kidney	1	1.1798800490731762	1	Kidney	0.9893449981493391
Female	ENSMUSG00000085189.3	Gm11963	ENSMUSG00000057897.15	Camk2b	1	1	Liver	1	1.950659858677285	1	Liver	0.9891303395209372
Male	ENSMUSG00000112955.2	Gm48889	ENSMUSG00000021149.9	Gtpbp4	1	1	Liver	1	1.198499998564466	1	Liver	0.9887993222313658
Male	ENSMUSG00000113065.2	Gm48870	ENSMUSG00000021149.9	Gtpbp4	1	1	Kidney, Liver	2	1.0280781277113098	1	Liver	0.9887993222313658
Male	ENSMUSG00000113146.2	Gm47406	ENSMUSG00000021149.9	Gtpbp4	1	1	Liver	1	1.2102747546145298	1	Liver	0.9887993222313658
Male	ENSMUSG00000113869.2	Gm48869	ENSMUSG00000021149.9	Gtpbp4	1	1	Kidney, Liver	2	1.5018327313972584	1	Liver	0.9887993222313658
Male	ENSMUSG00000113905.2	Gm48872	ENSMUSG00000021149.9	Gtpbp4	1	1	Liver	1	1.285469901280738	1	Liver	0.9887993222313658
Male	ENSMUSG00000113922.2	Gm48887	ENSMUSG00000021149.9	Gtpbp4	1	1	Kidney, Liver	2	1.5548811048313382	1	Liver	0.9887993222313658
Male	ENSMUSG00000113984.2	Gm48890	ENSMUSG00000021149.9	Gtpbp4	1	1	Liver	1	1.276822909872987	1	Liver	0.9887993222313658
Male	ENSMUSG00000114094.2	Gm48375	ENSMUSG00000021149.9	Gtpbp4	1	1	Liver	1	1.1860040405240757	1	Liver	0.9887993222313658
Male	ENSMUSG00000105740.2	Gm42685	ENSMUSG00000040584.9	Abcb1a	1	1	Ileon	1	1.3112389709564354	1	Ileon	0.9880986066504297
Male	ENSMUSG00000120199.1	ENSMUSG00000120199	ENSMUSG00000051811.15	Cox6b2	1	1	Kidney	1	1.3803132976650272	1	Kidney	0.9864154997865797
Male	ENSMUSG00000108067.2	Gm43953	ENSMUSG00000035357.18	Pdzrn3	1	1	Liver	1	2.022829318103801	1	Liver	0.9857238779655526
Male	ENSMUSG00000108076.2	9530086O07Rik	ENSMUSG00000035357.18	Pdzrn3	1	1	Liver	1	1.8251740493258417	1	Liver	0.9857238779655526
Male	ENSMUSG00000097729.4	2310015A10Rik	ENSMUSG00000021133.10	Susd6	1	1	Ileon, Kidney, Muscle, Liver	4	0.8967150272153683	1	Liver	0.98471546772597085
Male	ENSMUSG00000112545.3	1300014J16Rik	ENSMUSG00000021133.10	Susd6	1	1	Kidney, Liver	2	0.9933650818913192	1	Liver	0.98471546772597085
Male	ENSMUSG00000108288.2	Gm44202	ENSMUSG00000035125.11	Gcfc2	1	1	Kidney	1	1.200041104952277	1	Kidney	0.9842091196588716
Male	ENSMUSG00000109015.2	Gm31024	ENSMUSG00000030600.16	Lrfn1	1	1	Kidney, Liver	2	1.4863802903955587	1	Kidney	0.9836886860343145
Male	ENSMUSG00000103041.2	Gm37305	ENSMUSG00000027829.16	Ccnl1	1	1	Kidney, Muscle, Liver	3	1.1377037663773597	1	Muscle	0.9833843086882273
Male	ENSMUSG00000110529.2	Gm45694	ENSMUSG00000031808.8	Slc27a1	1	1	Kidney	1	1.4328465138000424	1	Kidney	0.9827009209400615
Male	ENSMUSG00000120970.1	ENSMUSG00000120970	ENSMUSG00000031808.8	Slc27a1	1	1	Kidney, Liver	2	1.0831297019630672	1	Kidney	0.9827009209400615
Male	ENSMUSG00000109390.2	Gm45718	ENSMUSG00000061787.16	Rps17	1	1	Kidney, Liver	2	1.302412948773528	1	Kidney	0.9823610665842298
Male	ENSMUSG00000090021.3	Gm6493	ENSMUSG00000022875.19	Kng1	1	1	Kidney, Liver	2	2.4206813320190816	1	Liver	0.9819753751476481
Male	ENSMUSG00000116831.3	Gm30505	ENSMUSG00000022875.19	Kng1	1	1	Liver	1	1.9059967886385516	1	Liver	0.9819753751476481
Female	ENSMUSG00000102297.2	5730585A16Rik	ENSMUSG00000075394.5	Hoxc4	1	1	Kidney	1	1.3091120601223416	1	Kidney	0.9812573868611707
Female	ENSMUSG00000115279.2	Gm49273	ENSMUSG00000075394.5	Hoxc4	1	1	Kidney	1	1.064067250003427	1	Kidney	0.9812573868611707
Female	ENSMUSG00000079242.3	C730034F03Rik	ENSMUSG00000036561.10	Ppp6r2	1	1	Ileon	1	1.3775774353627237	1	Ileon	0.980877204495581
Female	ENSMUSG00000113722.3	Snhg10	ENSMUSG00000041323.7	Ak7	1	1	Kidney, Muscle	2	0.9740111534202129	1	Kidney	0.9807968743300157
Female	ENSMUSG00000120051.1	ENSMUSG00000120051	ENSMUSG00000041323.7	Ak7	1	1	Kidney	1	1.2158030464482388	1	Kidney	0.9807968743300157
Male	ENSMUSG00000102577.2	Gm37969	ENSMUSG00000037621.9	Atoh8	1	1	Kidney	1	1.5384638972327038	1	Kidney	0.9804669392547696
Male	ENSMUSG00000108211.2	Gm44130	ENSMUSG00000037621.9	Atoh8	1	1	Kidney, Liver	2	1.1850879797771452	1	Kidney	0.9804669392547696
Male	ENSMUSG00000085211.3	B430219N15Rik	ENSMUSG00000015202.14	Cnksr3	1	1	Muscle	1	3.3211802179264924	1	Muscle	0.9801432195902624
Male	ENSMUSG00000120335.1	A630066F11Rik	ENSMUSG00000015202.14	Cnksr3	1	1	Kidney, Muscle, Liver, Colon	4	0.7366362505496552	1	Muscle	0.9801432195902624
Male	ENSMUSG00000106643.2	Gm43422	ENSMUSG00000029276.14	Glmn	1	1	Kidney, Muscle	2	1.5208011682884572	1	Kidney	0.9792801495123795
Male	ENSMUSG00000106671.2	Gm42900	ENSMUSG00000029276.14	Glmn	1	1	Kidney	1	1.902146813158175	1	Kidney	0.9792801495123795
Male	ENSMUSG00000101122.2	Gm17971	ENSMUSG00000046994.10	Mars2	1	1	Liver	1	2.1525609744699614	1	Liver	0.9792396593141114
Male	ENSMUSG00000102145.2	Gm38056	ENSMUSG00000046994.10	Mars2	1	1	Kidney, Liver	2	1.2296893892046772	1	Liver	0.9792396593141114
Male	ENSMUSG00000102831.2	Gm37382	ENSMUSG00000046994.10	Mars2	1	1	Kidney, Liver	2	1.6635775409801619	1	Liver	0.9792396593141114
Male	ENSMUSG00000103030.2	E330011M16Rik	ENSMUSG00000046994.10	Mars2	1	1	Liver	1	1.2374248607509601	1	Liver	0.9792396593141114
Male	ENSMUSG00000104136.2	Gm36955	ENSMUSG00000046994.10	Mars2	1	1	Liver	1	2.825897486845358	1	Liver	0.9792396593141114
Male	ENSMUSG00000118550.2	Gm52965	ENSMUSG00000025409.15	Mbd6	1	1	Liver	1	2.0795872255594805	1	Liver	0.978924367727996
Male	ENSMUSG00000108912.2	E230020D15Rik	ENSMUSG00000040459.12	Arglu1	1	1	Kidney	1	0.742637104179222	1	Kidney	0.9788022233245703
Male	ENSMUSG00000091994.3	E130317F20Rik	ENSMUSG00000020190.14	Mknk2	1	1	Ileon, Kidney, Muscle, Liver	4	0.9458564093987698	1	Muscle	0.9785357093404367
Male	ENSMUSG00000110068.2	Gm45294	ENSMUSG00000056608.15	Chd9	1	1	Muscle, Liver	2	1.0566722944486817	1	Liver	0.9769372485803718
Male	ENSMUSG00000110325.2	Gm45293	ENSMUSG00000056608.15	Chd9	1	1	Liver	1	1.713040982794204	1	Liver	0.9769372485803718
Male	ENSMUSG00000110377.2	Gm45363	ENSMUSG00000056608.15	Chd9	1	1	Liver	1	1.1271914995721446	1	Liver	0.9769372485803718
Female	ENSMUSG00000110496.2	Gm45909	ENSMUSG00000056973.7	Ces1d	1	1	Kidney, Muscle, Liver	3	3.194460249969327	2	Muscle, Liver	0.9766177791283539
Male	ENSMUSG00000074398.7	Gm15441	ENSMUSG00000038393.15	Txnip	1	1	Kidney, Muscle	2	1.0962335314823217	1	Kidney	0.9763044907561821
Male	ENSMUSG00000080727.4	C920021L13Rik	ENSMUSG00000038393.15	Txnip	1	1	Ileon, Kidney, Muscle, Heart	4	1.7463303419146081	1	Kidney	0.9763044907561821
Male	ENSMUSG00000093553.2	Gm20633	ENSMUSG00000038393.15	Txnip	1	1	Ileon, Kidney, Muscle	3	0.861118804779148	1	Kidney	0.9763044907561821
Male	ENSMUSG00000104682.2	Gm42636	ENSMUSG00000029627.13	Zkscan14	1	1	Liver	1	1.59818789562858	1	Liver	0.976253958940401
Male	ENSMUSG00000105270.2	Gm42863	ENSMUSG00000029627.13	Zkscan14	1	1	Liver	1	1.649804278133329	1	Liver	0.976253958940401
Male	ENSMUSG00000061510.4	Gm10101	ENSMUSG00000037572.18	Wdhd1	1	1	Kidney	1	1.3394849322742022	1	Kidney	0.9755758829131731
Female	ENSMUSG00000117599.2	Gm49971	ENSMUSG00000024481.6	Lvrn	1	1	Muscle	1	1.0846713663889365	1	Muscle	0.974957894888016
Male	ENSMUSG00000061510.4	Gm10101	ENSMUSG00000021843.18	Ktn1	1	1	Kidney	1	1.3394849322742022	1	Kidney	0.9745634603927453
Male	ENSMUSG00000054418.7	2900041M22Rik	ENSMUSG00000053113.4	Socs3	1	1	Kidney	1	1.3944751827426498	1	Kidney	0.9744131371298678
Male	ENSMUSG00000087433.3	Gm14167	ENSMUSG00000032715.10	Trib3	1	1	Muscle	1	1.3595566538057657	1	Muscle	0.9738038540193672
Female	ENSMUSG00000115186.2	Gm49417	ENSMUSG00000022092.12	Ppp3cc	1	1	Liver	1	1.3302719419252638	1	Liver	0.9736811905647407
Male	ENSMUSG00000120117.1	ENSMUSG00000120117	ENSMUSG00000034121.13	Mks1	1	1	Kidney, Muscle	2	0.8952143697403341	1	Muscle	0.9734768673341792
Male	ENSMUSG00000097346.2	Rps18-ps4	ENSMUSG00000041817.15	Fam169a	1	1	Kidney, Muscle, Liver	3	0.8214357252885911	1	Kidney	0.9724606170490321
Male	ENSMUSG00000114193.2	Gm48139	ENSMUSG00000041817.15	Fam169a	1	1	Ileon, Kidney, Muscle, Liver	4	1.2993907216660967	1	Kidney	0.9724606170490321
Female	ENSMUSG00000085012.3	Gm15492	ENSMUSG00000030254.17	Rad18	1	1	Kidney	1	1.0510965685173859	1	Kidney	0.9719894717301146
Female	ENSMUSG00000107559.2	Gm44193	ENSMUSG00000030254.17	Rad18	1	1	Kidney	1	1.2903245012651352	1	Kidney	0.9719894717301146
Male	ENSMUSG00000102607.2	Gm37265	ENSMUSG00000026074.16	Map4k4	1	1	Liver	1	2.4541950408504705	1	Liver	0.9718729408163144
Male	ENSMUSG00000103560.2	Gm38070	ENSMUSG00000026074.16	Map4k4	1	1	Kidney, Liver	2	1.7210624516782942	1	Liver	0.9718729408163144
Male	ENSMUSG00000104398.2	Gm37964	ENSMUSG00000034780.7	B3galt1	1	1	Muscle	1	1.648989319498878	1	Muscle	0.9710012796532936
Male	ENSMUSG00000120026.1	ENSMUSG00000120026	ENSMUSG00000027474.14	Ccm2l	1	1	Kidney, Liver	2	1.0676854185933322	1	Liver	0.9709653347701122
Male	ENSMUSG00000085956.3	4930481B07Rik	ENSMUSG00000015850.12	Adamtsl4	1	1	Kidney, Muscle, Liver, Colon	4	1.610668269873802	1	Liver	0.9684600275672247
Male	ENSMUSG00000097318.4	1700007L15Rik	ENSMUSG00000022807.10	Osbpl11	1	1	Muscle	1	1.1325327935895189	1	Muscle	0.967902059422776
Female	ENSMUSG00000097093.4	C330013E15Rik	ENSMUSG00000023019.13	Gpd1	1	1	Muscle	1	1.1887825288297553	1	Muscle	0.967784350113109
Female	ENSMUSG00000116180.2	Gm49492	ENSMUSG00000023019.13	Gpd1	1	1	Kidney, Muscle, Liver	3	1.1750033065253374	1	Muscle	0.967784350113109
Male	ENSMUSG00000102556.2	Gm37569	ENSMUSG00000056763.17	Cspp1	1	1	Liver	1	1.0453681275483244	1	Liver	0.9676457759721644
Male	ENSMUSG00000097762.2	4732463B04Rik	ENSMUSG00000052392.6	Acot4	1	1	Kidney, Liver	2	1.9115822801047255	1	Liver	0.9665135868935949
Male	ENSMUSG00000106678.2	Gm43457	ENSMUSG00000059866.14	Tnip2	1	1	Liver	1	1.5742423362521507	1	Liver	0.9663812404087453
Male	ENSMUSG00000043833.8	2900005J15Rik	ENSMUSG00000028949.14	Smarcd3	1	1	Kidney, Liver	2	1.3928749043474156	1	Kidney	0.9659225473479441
Male	ENSMUSG00000102760.2	Gm37258	ENSMUSG00000038776.14	Ephx1	1	1	Kidney	1	2.3641603800121835	1	Kidney	0.964940013879602
Male	ENSMUSG00000102950.2	Gm37018	ENSMUSG00000038776.14	Ephx1	1	1	Kidney	1	1.4915734075266587	1	Kidney	0.964940013879602
Male	ENSMUSG00000104520.2	Gm37336	ENSMUSG00000038776.14	Ephx1	1	1	Kidney	1	1.0472717806503358	1	Kidney	0.964940013879602
Male	ENSMUSG00000109224.2	Tmem147os	ENSMUSG00000109378.2	Gm49396	1	1	Kidney, Muscle	2	1.254295770065768	1	Kidney	0.9649228724843195
Male	ENSMUSG00000109640.2	Gm45413	ENSMUSG00000037260.9	Hgsnat	1	1	Kidney, Liver	2	1.593403545585307	1	Liver	0.9647595121801925
Male	ENSMUSG00000109679.2	Gm45342	ENSMUSG00000037260.9	Hgsnat	1	1	Kidney, Liver	2	1.7041816989509253	1	Liver	0.9647595121801925
